Date,Time,PM2.5 particulate matter (Hourly measured),Status
21/3/2024,2:00:00,13.467,V ugm-3 (Ref.eq)
21/3/2024,3:00:00,13.703,V ugm-3 (Ref.eq)
21/3/2024,4:00:00,19.505,V ugm-3 (Ref.eq)
21/3/2024,5:00:00,18.844,V ugm-3 (Ref.eq)
21/3/2024,6:00:00,16.698,V ugm-3 (Ref.eq)
21/3/2024,7:00:00,18.113,V ugm-3 (Ref.eq)
21/3/2024,8:00:00,15.943,V ugm-3 (Ref.eq)
21/3/2024,9:00:00,11.887,V ugm-3 (Ref.eq)
21/3/2024,10:00:00,8.538,V ugm-3 (Ref.eq)
21/3/2024,11:00:00,9.151,V ugm-3 (Ref.eq)
21/3/2024,12:00:00,5.425,V ugm-3 (Ref.eq)
21/3/2024,13:00:00,6.863,V ugm-3 (Ref.eq)
21/3/2024,14:00:00,6.981,V ugm-3 (Ref.eq)
21/3/2024,15:00:00,6.981,V ugm-3 (Ref.eq)
21/3/2024,16:00:00,6.109,V ugm-3 (Ref.eq)
21/3/2024,17:00:00,6.533,V ugm-3 (Ref.eq)
21/3/2024,18:00:00,5.142,V ugm-3 (Ref.eq)
21/3/2024,19:00:00,5,V ugm-3 (Ref.eq)
21/3/2024,20:00:00,5.755,V ugm-3 (Ref.eq)
21/3/2024,21:00:00,6.274,V ugm-3 (Ref.eq)
21/3/2024,22:00:00,6.226,V ugm-3 (Ref.eq)
21/3/2024,23:00:00,5.542,V ugm-3 (Ref.eq)
21/3/2024,24:00:00,4.363,V ugm-3 (Ref.eq)
22/3/2024,1:00:00,1.675,V ugm-3 (Ref.eq)
22/3/2024,2:00:00,1.274,V ugm-3 (Ref.eq)
22/3/2024,3:00:00,0.637,V ugm-3 (Ref.eq)
22/3/2024,4:00:00,2.359,V ugm-3 (Ref.eq)
22/3/2024,5:00:00,6.368,V ugm-3 (Ref.eq)
22/3/2024,6:00:00,10.401,V ugm-3 (Ref.eq)
22/3/2024,7:00:00,11.91,V ugm-3 (Ref.eq)
22/3/2024,8:00:00,11.698,V ugm-3 (Ref.eq)
22/3/2024,9:00:00,10.024,V ugm-3 (Ref.eq)
22/3/2024,10:00:00,8.255,V ugm-3 (Ref.eq)
22/3/2024,11:00:00,7.005,V ugm-3 (Ref.eq)
22/3/2024,12:00:00,6.415,V ugm-3 (Ref.eq)
22/3/2024,13:00:00,6.533,V ugm-3 (Ref.eq)
22/3/2024,14:00:00,6.415,V ugm-3 (Ref.eq)
22/3/2024,15:00:00,6.651,V ugm-3 (Ref.eq)
22/3/2024,16:00:00,7.076,V ugm-3 (Ref.eq)
22/3/2024,17:00:00,6.604,V ugm-3 (Ref.eq)
22/3/2024,18:00:00,5.778,V ugm-3 (Ref.eq)
22/3/2024,19:00:00,4.646,V ugm-3 (Ref.eq)
22/3/2024,20:00:00,4.08,V ugm-3 (Ref.eq)
22/3/2024,21:00:00,5,V ugm-3 (Ref.eq)
22/3/2024,22:00:00,6.486,V ugm-3 (Ref.eq)
22/3/2024,23:00:00,5.118,V ugm-3 (Ref.eq)
22/3/2024,24:00:00,5.92,V ugm-3 (Ref.eq)
23/3/2024,1:00:00,4.929,V ugm-3 (Ref.eq)
23/3/2024,2:00:00,6.156,V ugm-3 (Ref.eq)
23/3/2024,3:00:00,5.825,V ugm-3 (Ref.eq)
23/3/2024,4:00:00,5.684,V ugm-3 (Ref.eq)
23/3/2024,5:00:00,5.448,V ugm-3 (Ref.eq)
23/3/2024,6:00:00,4.906,V ugm-3 (Ref.eq)
23/3/2024,7:00:00,4.363,V ugm-3 (Ref.eq)
23/3/2024,8:00:00,4.41,V ugm-3 (Ref.eq)
23/3/2024,9:00:00,4.505,V ugm-3 (Ref.eq)
23/3/2024,10:00:00,4.009,V ugm-3 (Ref.eq)
23/3/2024,11:00:00,4.104,V ugm-3 (Ref.eq)
23/3/2024,12:00:00,3.302,V ugm-3 (Ref.eq)
23/3/2024,13:00:00,4.151,V ugm-3 (Ref.eq)
23/3/2024,14:00:00,4.481,V ugm-3 (Ref.eq)
23/3/2024,15:00:00,4.788,V ugm-3 (Ref.eq)
23/3/2024,16:00:00,4.764,V ugm-3 (Ref.eq)
23/3/2024,17:00:00,5.024,V ugm-3 (Ref.eq)
23/3/2024,18:00:00,5.684,V ugm-3 (Ref.eq)
23/3/2024,19:00:00,5.873,V ugm-3 (Ref.eq)
23/3/2024,20:00:00,6.321,V ugm-3 (Ref.eq)
23/3/2024,21:00:00,5.778,V ugm-3 (Ref.eq)
23/3/2024,22:00:00,6.651,V ugm-3 (Ref.eq)
23/3/2024,23:00:00,5.236,V ugm-3 (Ref.eq)
23/3/2024,24:00:00,5.094,V ugm-3 (Ref.eq)
24/3/2024,1:00:00,6.769,V ugm-3 (Ref.eq)
24/3/2024,2:00:00,7.382,V ugm-3 (Ref.eq)
24/3/2024,3:00:00,7.783,V ugm-3 (Ref.eq)
24/3/2024,4:00:00,7.005,V ugm-3 (Ref.eq)
24/3/2024,5:00:00,6.156,V ugm-3 (Ref.eq)
24/3/2024,6:00:00,5.495,V ugm-3 (Ref.eq)
24/3/2024,7:00:00,5.307,V ugm-3 (Ref.eq)
24/3/2024,8:00:00,5.118,V ugm-3 (Ref.eq)
24/3/2024,9:00:00,5.047,V ugm-3 (Ref.eq)
24/3/2024,10:00:00,4.104,V ugm-3 (Ref.eq)
24/3/2024,11:00:00,3.679,V ugm-3 (Ref.eq)
24/3/2024,12:00:00,3.656,V ugm-3 (Ref.eq)
24/3/2024,13:00:00,4.245,V ugm-3 (Ref.eq)
24/3/2024,14:00:00,4.316,V ugm-3 (Ref.eq)
24/3/2024,15:00:00,3.656,V ugm-3 (Ref.eq)
24/3/2024,16:00:00,3.939,V ugm-3 (Ref.eq)
24/3/2024,17:00:00,3.609,V ugm-3 (Ref.eq)
24/3/2024,18:00:00,5.66,V ugm-3 (Ref.eq)
24/3/2024,19:00:00,4.953,V ugm-3 (Ref.eq)
24/3/2024,20:00:00,6.061,V ugm-3 (Ref.eq)
24/3/2024,21:00:00,6.698,V ugm-3 (Ref.eq)
24/3/2024,22:00:00,9.08,V ugm-3 (Ref.eq)
24/3/2024,23:00:00,12.5,V ugm-3 (Ref.eq)
24/3/2024,24:00:00,12.948,V ugm-3 (Ref.eq)
25/3/2024,1:00:00,11.58,V ugm-3 (Ref.eq)
25/3/2024,2:00:00,11.533,V ugm-3 (Ref.eq)
25/3/2024,3:00:00,11.509,V ugm-3 (Ref.eq)
25/3/2024,4:00:00,11.061,V ugm-3 (Ref.eq)
25/3/2024,5:00:00,10.637,V ugm-3 (Ref.eq)
25/3/2024,6:00:00,9.811,V ugm-3 (Ref.eq)
25/3/2024,7:00:00,9.198,V ugm-3 (Ref.eq)
25/3/2024,8:00:00,7.712,V ugm-3 (Ref.eq)
25/3/2024,9:00:00,6.061,V ugm-3 (Ref.eq)
25/3/2024,10:00:00,6.769,V ugm-3 (Ref.eq)
25/3/2024,11:00:00,6.509,V ugm-3 (Ref.eq)
25/3/2024,12:00:00,5.967,V ugm-3 (Ref.eq)
25/3/2024,13:00:00,6.675,V ugm-3 (Ref.eq)
25/3/2024,14:00:00,6.203,V ugm-3 (Ref.eq)
25/3/2024,15:00:00,4.717,V ugm-3 (Ref.eq)
25/3/2024,16:00:00,5.189,V ugm-3 (Ref.eq)
25/3/2024,17:00:00,4.741,V ugm-3 (Ref.eq)
25/3/2024,18:00:00,5.566,V ugm-3 (Ref.eq)
25/3/2024,19:00:00,7.83,V ugm-3 (Ref.eq)
25/3/2024,20:00:00,10.189,V ugm-3 (Ref.eq)
25/3/2024,21:00:00,11.675,V ugm-3 (Ref.eq)
25/3/2024,22:00:00,11.722,V ugm-3 (Ref.eq)
25/3/2024,23:00:00,10.071,V ugm-3 (Ref.eq)
25/3/2024,24:00:00,9.976,V ugm-3 (Ref.eq)
26/3/2024,1:00:00,10.849,V ugm-3 (Ref.eq)
26/3/2024,2:00:00,12.241,V ugm-3 (Ref.eq)
26/3/2024,3:00:00,13.703,V ugm-3 (Ref.eq)
26/3/2024,4:00:00,15.802,V ugm-3 (Ref.eq)
26/3/2024,5:00:00,16.58,V ugm-3 (Ref.eq)
26/3/2024,6:00:00,15.448,V ugm-3 (Ref.eq)
26/3/2024,7:00:00,16.014,V ugm-3 (Ref.eq)
26/3/2024,8:00:00,17.382,V ugm-3 (Ref.eq)
26/3/2024,9:00:00,19.67,V ugm-3 (Ref.eq)
26/3/2024,10:00:00,24.293,V ugm-3 (Ref.eq)
26/3/2024,11:00:00,24.576,V ugm-3 (Ref.eq)
26/3/2024,12:00:00,21.462,V ugm-3 (Ref.eq)
26/3/2024,13:00:00,15.259,V ugm-3 (Ref.eq)
26/3/2024,14:00:00,13.302,V ugm-3 (Ref.eq)
26/3/2024,15:00:00,11.863,V ugm-3 (Ref.eq)
26/3/2024,16:00:00,9.953,V ugm-3 (Ref.eq)
26/3/2024,17:00:00,9.976,V ugm-3 (Ref.eq)
26/3/2024,18:00:00,12.854,V ugm-3 (Ref.eq)
26/3/2024,19:00:00,13.844,V ugm-3 (Ref.eq)
26/3/2024,20:00:00,15.59,V ugm-3 (Ref.eq)
26/3/2024,21:00:00,16.722,V ugm-3 (Ref.eq)
26/3/2024,22:00:00,17.901,V ugm-3 (Ref.eq)
26/3/2024,23:00:00,20.33,V ugm-3 (Ref.eq)
26/3/2024,24:00:00,24.434,V ugm-3 (Ref.eq)
27/3/2024,1:00:00,26.085,V ugm-3 (Ref.eq)
27/3/2024,2:00:00,23.16,V ugm-3 (Ref.eq)
27/3/2024,3:00:00,16.84,V ugm-3 (Ref.eq)
27/3/2024,4:00:00,13.42,V ugm-3 (Ref.eq)
27/3/2024,5:00:00,2.099,V ugm-3 (Ref.eq)
27/3/2024,6:00:00,1.226,V ugm-3 (Ref.eq)
27/3/2024,7:00:00,2.264,V ugm-3 (Ref.eq)
27/3/2024,8:00:00,4.363,V ugm-3 (Ref.eq)
27/3/2024,9:00:00,4.057,V ugm-3 (Ref.eq)
27/3/2024,10:00:00,4.104,V ugm-3 (Ref.eq)
27/3/2024,11:00:00,3.821,V ugm-3 (Ref.eq)
27/3/2024,12:00:00,3.805,V ugm-3 (Ref.eq)
27/3/2024,13:00:00,2.17,V ugm-3 (Ref.eq)
27/3/2024,14:00:00,0.991,V ugm-3 (Ref.eq)
27/3/2024,15:00:00,2.524,V ugm-3 (Ref.eq)
27/3/2024,16:00:00,3.184,V ugm-3 (Ref.eq)
27/3/2024,17:00:00,3.09,V ugm-3 (Ref.eq)
27/3/2024,18:00:00,2.075,V ugm-3 (Ref.eq)
27/3/2024,19:00:00,2.877,V ugm-3 (Ref.eq)
27/3/2024,20:00:00,3.821,V ugm-3 (Ref.eq)
27/3/2024,21:00:00,4.575,V ugm-3 (Ref.eq)
27/3/2024,22:00:00,5.094,V ugm-3 (Ref.eq)
27/3/2024,23:00:00,5.236,V ugm-3 (Ref.eq)
27/3/2024,24:00:00,6.91,V ugm-3 (Ref.eq)
28/3/2024,1:00:00,5.283,V ugm-3 (Ref.eq)
28/3/2024,2:00:00,4.859,V ugm-3 (Ref.eq)
28/3/2024,3:00:00,6.061,V ugm-3 (Ref.eq)
28/3/2024,4:00:00,6.533,V ugm-3 (Ref.eq)
28/3/2024,5:00:00,7.193,V ugm-3 (Ref.eq)
28/3/2024,6:00:00,5.943,V ugm-3 (Ref.eq)
28/3/2024,7:00:00,2.948,V ugm-3 (Ref.eq)
28/3/2024,8:00:00,1.156,V ugm-3 (Ref.eq)
28/3/2024,9:00:00,1.108,V ugm-3 (Ref.eq)
28/3/2024,10:00:00,1.792,V ugm-3 (Ref.eq)
28/3/2024,11:00:00,2.288,V ugm-3 (Ref.eq)
28/3/2024,12:00:00,2.5,V ugm-3 (Ref.eq)
28/3/2024,13:00:00,2.429,V ugm-3 (Ref.eq)
28/3/2024,14:00:00,2.995,V ugm-3 (Ref.eq)
28/3/2024,15:00:00,1.722,V ugm-3 (Ref.eq)
28/3/2024,16:00:00,1.321,V ugm-3 (Ref.eq)
28/3/2024,17:00:00,1.769,V ugm-3 (Ref.eq)
28/3/2024,18:00:00,2.618,V ugm-3 (Ref.eq)
28/3/2024,19:00:00,3.491,V ugm-3 (Ref.eq)
28/3/2024,20:00:00,4.175,V ugm-3 (Ref.eq)
28/3/2024,21:00:00,2.571,V ugm-3 (Ref.eq)
28/3/2024,22:00:00,2.712,V ugm-3 (Ref.eq)
28/3/2024,23:00:00,1.439,V ugm-3 (Ref.eq)
28/3/2024,24:00:00,1.085,V ugm-3 (Ref.eq)
29/3/2024,1:00:00,2.005,V ugm-3 (Ref.eq)
29/3/2024,2:00:00,2.359,V ugm-3 (Ref.eq)
29/3/2024,3:00:00,2.972,V ugm-3 (Ref.eq)
29/3/2024,4:00:00,2.972,V ugm-3 (Ref.eq)
29/3/2024,5:00:00,3.137,V ugm-3 (Ref.eq)
29/3/2024,6:00:00,3.184,V ugm-3 (Ref.eq)
29/3/2024,7:00:00,5.519,V ugm-3 (Ref.eq)
29/3/2024,8:00:00,4.976,V ugm-3 (Ref.eq)
29/3/2024,9:00:00,4.222,V ugm-3 (Ref.eq)
29/3/2024,10:00:00,2.736,V ugm-3 (Ref.eq)
29/3/2024,11:00:00,1.887,V ugm-3 (Ref.eq)
29/3/2024,12:00:00,1.91,V ugm-3 (Ref.eq)
29/3/2024,13:00:00,2.075,V ugm-3 (Ref.eq)
29/3/2024,14:00:00,1.698,V ugm-3 (Ref.eq)
29/3/2024,15:00:00,2.972,V ugm-3 (Ref.eq)
29/3/2024,16:00:00,3.278,V ugm-3 (Ref.eq)
29/3/2024,17:00:00,1.887,V ugm-3 (Ref.eq)
29/3/2024,18:00:00,2.524,V ugm-3 (Ref.eq)
29/3/2024,19:00:00,2.476,V ugm-3 (Ref.eq)
29/3/2024,20:00:00,2.429,V ugm-3 (Ref.eq)
29/3/2024,21:00:00,3.302,V ugm-3 (Ref.eq)
29/3/2024,22:00:00,4.528,V ugm-3 (Ref.eq)
29/3/2024,23:00:00,4.151,V ugm-3 (Ref.eq)
29/3/2024,24:00:00,3.538,V ugm-3 (Ref.eq)
30/3/2024,1:00:00,3.184,V ugm-3 (Ref.eq)
30/3/2024,2:00:00,3.16,V ugm-3 (Ref.eq)
30/3/2024,3:00:00,4.929,V ugm-3 (Ref.eq)
30/3/2024,4:00:00,5.66,V ugm-3 (Ref.eq)
30/3/2024,5:00:00,7.288,V ugm-3 (Ref.eq)
30/3/2024,6:00:00,6.981,V ugm-3 (Ref.eq)
30/3/2024,7:00:00,5.991,V ugm-3 (Ref.eq)
30/3/2024,8:00:00,6.109,V ugm-3 (Ref.eq)
30/3/2024,9:00:00,5.542,V ugm-3 (Ref.eq)
30/3/2024,10:00:00,4.882,V ugm-3 (Ref.eq)
30/3/2024,11:00:00,3.986,V ugm-3 (Ref.eq)
30/3/2024,12:00:00,3.255,V ugm-3 (Ref.eq)
30/3/2024,13:00:00,2.972,V ugm-3 (Ref.eq)
30/3/2024,14:00:00,3.019,V ugm-3 (Ref.eq)
30/3/2024,15:00:00,2.807,V ugm-3 (Ref.eq)
30/3/2024,16:00:00,2.807,V ugm-3 (Ref.eq)
30/3/2024,17:00:00,3.302,V ugm-3 (Ref.eq)
30/3/2024,18:00:00,4.127,V ugm-3 (Ref.eq)
30/3/2024,19:00:00,5.33,V ugm-3 (Ref.eq)
30/3/2024,20:00:00,13.255,V ugm-3 (Ref.eq)
30/3/2024,21:00:00,19.316,V ugm-3 (Ref.eq)
30/3/2024,22:00:00,20.755,V ugm-3 (Ref.eq)
30/3/2024,23:00:00,24.528,V ugm-3 (Ref.eq)
30/3/2024,24:00:00,19.033,V ugm-3 (Ref.eq)
31/3/2024,1:00:00,15.755,V ugm-3 (Ref.eq)
31/3/2024,2:00:00,17.877,V ugm-3 (Ref.eq)
31/3/2024,3:00:00,15.094,V ugm-3 (Ref.eq)
31/3/2024,4:00:00,13.231,V ugm-3 (Ref.eq)
31/3/2024,5:00:00,11.344,V ugm-3 (Ref.eq)
31/3/2024,6:00:00,10.896,V ugm-3 (Ref.eq)
31/3/2024,7:00:00,10.613,V ugm-3 (Ref.eq)
31/3/2024,8:00:00,13.561,V ugm-3 (Ref.eq)
31/3/2024,9:00:00,22.052,V ugm-3 (Ref.eq)
31/3/2024,10:00:00,16.863,V ugm-3 (Ref.eq)
31/3/2024,11:00:00,10.613,V ugm-3 (Ref.eq)
31/3/2024,12:00:00,10.495,V ugm-3 (Ref.eq)
31/3/2024,13:00:00,4.175,V ugm-3 (Ref.eq)
31/3/2024,14:00:00,2.854,V ugm-3 (Ref.eq)
31/3/2024,15:00:00,3.75,V ugm-3 (Ref.eq)
31/3/2024,16:00:00,4.458,V ugm-3 (Ref.eq)
31/3/2024,17:00:00,6.415,V ugm-3 (Ref.eq)
31/3/2024,18:00:00,6.085,V ugm-3 (Ref.eq)
31/3/2024,19:00:00,13.231,V ugm-3 (Ref.eq)
31/3/2024,20:00:00,7.689,V ugm-3 (Ref.eq)
31/3/2024,21:00:00,7.359,V ugm-3 (Ref.eq)
31/3/2024,22:00:00,6.415,V ugm-3 (Ref.eq)
31/3/2024,23:00:00,5.519,V ugm-3 (Ref.eq)
31/3/2024,24:00:00,5.047,V ugm-3 (Ref.eq)
1/4/2024,1:00:00,4.363,V ugm-3 (Ref.eq)
1/4/2024,2:00:00,5.425,V ugm-3 (Ref.eq)
1/4/2024,3:00:00,4.929,V ugm-3 (Ref.eq)
1/4/2024,4:00:00,3.703,V ugm-3 (Ref.eq)
1/4/2024,5:00:00,2.075,V ugm-3 (Ref.eq)
1/4/2024,6:00:00,0.967,V ugm-3 (Ref.eq)
1/4/2024,7:00:00,1.132,V ugm-3 (Ref.eq)
1/4/2024,8:00:00,2.288,V ugm-3 (Ref.eq)
1/4/2024,9:00:00,2.524,V ugm-3 (Ref.eq)
1/4/2024,10:00:00,2.264,V ugm-3 (Ref.eq)
1/4/2024,11:00:00,2.618,V ugm-3 (Ref.eq)
1/4/2024,12:00:00,3.632,V ugm-3 (Ref.eq)
1/4/2024,13:00:00,5.071,V ugm-3 (Ref.eq)
1/4/2024,14:00:00,5.566,V ugm-3 (Ref.eq)
1/4/2024,15:00:00,5.731,V ugm-3 (Ref.eq)
1/4/2024,16:00:00,4.623,V ugm-3 (Ref.eq)
1/4/2024,17:00:00,2.359,V ugm-3 (Ref.eq)
1/4/2024,18:00:00,2.972,V ugm-3 (Ref.eq)
1/4/2024,19:00:00,3.585,V ugm-3 (Ref.eq)
1/4/2024,20:00:00,3.396,V ugm-3 (Ref.eq)
1/4/2024,21:00:00,6.014,V ugm-3 (Ref.eq)
1/4/2024,22:00:00,9.929,V ugm-3 (Ref.eq)
1/4/2024,23:00:00,9.693,V ugm-3 (Ref.eq)
1/4/2024,24:00:00,9.646,V ugm-3 (Ref.eq)
2/4/2024,1:00:00,6.627,V ugm-3 (Ref.eq)
2/4/2024,2:00:00,6.156,V ugm-3 (Ref.eq)
2/4/2024,3:00:00,6.816,V ugm-3 (Ref.eq)
2/4/2024,4:00:00,7.783,V ugm-3 (Ref.eq)
2/4/2024,5:00:00,9.434,V ugm-3 (Ref.eq)
2/4/2024,6:00:00,13.797,V ugm-3 (Ref.eq)
2/4/2024,7:00:00,12.076,V ugm-3 (Ref.eq)
2/4/2024,8:00:00,10.613,V ugm-3 (Ref.eq)
2/4/2024,9:00:00,11.392,V ugm-3 (Ref.eq)
2/4/2024,10:00:00,8.255,V ugm-3 (Ref.eq)
2/4/2024,11:00:00,6.368,V ugm-3 (Ref.eq)
2/4/2024,12:00:00,3.42,V ugm-3 (Ref.eq)
2/4/2024,13:00:00,4.906,V ugm-3 (Ref.eq)
2/4/2024,14:00:00,5.33,V ugm-3 (Ref.eq)
2/4/2024,15:00:00,3.349,V ugm-3 (Ref.eq)
2/4/2024,16:00:00,2.689,V ugm-3 (Ref.eq)
2/4/2024,17:00:00,4.057,V ugm-3 (Ref.eq)
2/4/2024,18:00:00,4.104,V ugm-3 (Ref.eq)
2/4/2024,19:00:00,4.34,V ugm-3 (Ref.eq)
2/4/2024,20:00:00,4.528,V ugm-3 (Ref.eq)
2/4/2024,21:00:00,4.198,V ugm-3 (Ref.eq)
2/4/2024,22:00:00,4.198,V ugm-3 (Ref.eq)
2/4/2024,23:00:00,2.571,V ugm-3 (Ref.eq)
2/4/2024,24:00:00,1.91,V ugm-3 (Ref.eq)
3/4/2024,1:00:00,2.807,V ugm-3 (Ref.eq)
3/4/2024,2:00:00,3.16,V ugm-3 (Ref.eq)
3/4/2024,3:00:00,2.665,V ugm-3 (Ref.eq)
3/4/2024,4:00:00,3.113,V ugm-3 (Ref.eq)
3/4/2024,5:00:00,2.995,V ugm-3 (Ref.eq)
3/4/2024,6:00:00,4.528,V ugm-3 (Ref.eq)
3/4/2024,7:00:00,5.425,V ugm-3 (Ref.eq)
3/4/2024,8:00:00,5.448,V ugm-3 (Ref.eq)
3/4/2024,9:00:00,4.363,V ugm-3 (Ref.eq)
3/4/2024,10:00:00,2.901,V ugm-3 (Ref.eq)
3/4/2024,11:00:00,1.958,V ugm-3 (Ref.eq)
3/4/2024,12:00:00,1.84,V ugm-3 (Ref.eq)
3/4/2024,13:00:00,1.344,V ugm-3 (Ref.eq)
3/4/2024,14:00:00,0.92,V ugm-3 (Ref.eq)
3/4/2024,15:00:00,1.179,V ugm-3 (Ref.eq)
3/4/2024,16:00:00,1.698,V ugm-3 (Ref.eq)
3/4/2024,17:00:00,1.722,V ugm-3 (Ref.eq)
3/4/2024,18:00:00,1.745,V ugm-3 (Ref.eq)
3/4/2024,19:00:00,2.382,V ugm-3 (Ref.eq)
3/4/2024,20:00:00,3.137,V ugm-3 (Ref.eq)
3/4/2024,21:00:00,5.236,V ugm-3 (Ref.eq)
3/4/2024,22:00:00,5.071,V ugm-3 (Ref.eq)
3/4/2024,23:00:00,5.094,V ugm-3 (Ref.eq)
3/4/2024,24:00:00,5.354,V ugm-3 (Ref.eq)
4/4/2024,1:00:00,5.401,V ugm-3 (Ref.eq)
4/4/2024,2:00:00,5.873,V ugm-3 (Ref.eq)
4/4/2024,3:00:00,6.014,V ugm-3 (Ref.eq)
4/4/2024,4:00:00,4.976,V ugm-3 (Ref.eq)
4/4/2024,5:00:00,3.632,V ugm-3 (Ref.eq)
4/4/2024,6:00:00,2.83,V ugm-3 (Ref.eq)
4/4/2024,7:00:00,2.783,V ugm-3 (Ref.eq)
4/4/2024,8:00:00,5.047,V ugm-3 (Ref.eq)
4/4/2024,9:00:00,5.047,V ugm-3 (Ref.eq)
4/4/2024,10:00:00,5.142,V ugm-3 (Ref.eq)
4/4/2024,11:00:00,7.335,V ugm-3 (Ref.eq)
4/4/2024,12:00:00,6.085,V ugm-3 (Ref.eq)
4/4/2024,13:00:00,7.736,V ugm-3 (Ref.eq)
4/4/2024,14:00:00,10.165,V ugm-3 (Ref.eq)
4/4/2024,15:00:00,9.741,V ugm-3 (Ref.eq)
4/4/2024,16:00:00,9.387,V ugm-3 (Ref.eq)
4/4/2024,17:00:00,9.41,V ugm-3 (Ref.eq)
4/4/2024,18:00:00,10.236,V ugm-3 (Ref.eq)
4/4/2024,19:00:00,12.099,V ugm-3 (Ref.eq)
4/4/2024,20:00:00,12.995,V ugm-3 (Ref.eq)
4/4/2024,21:00:00,13.703,V ugm-3 (Ref.eq)
4/4/2024,22:00:00,14.717,V ugm-3 (Ref.eq)
4/4/2024,23:00:00,14.009,V ugm-3 (Ref.eq)
4/4/2024,24:00:00,13.726,V ugm-3 (Ref.eq)
5/4/2024,1:00:00,10.165,V ugm-3 (Ref.eq)
5/4/2024,2:00:00,2.594,V ugm-3 (Ref.eq)
5/4/2024,3:00:00,2.524,V ugm-3 (Ref.eq)
5/4/2024,4:00:00,3.797,V ugm-3 (Ref.eq)
5/4/2024,5:00:00,2.901,V ugm-3 (Ref.eq)
5/4/2024,6:00:00,2.123,V ugm-3 (Ref.eq)
5/4/2024,7:00:00,1.981,V ugm-3 (Ref.eq)
5/4/2024,8:00:00,1.486,V ugm-3 (Ref.eq)
5/4/2024,9:00:00,3.184,V ugm-3 (Ref.eq)
5/4/2024,10:00:00,4.481,V ugm-3 (Ref.eq)
5/4/2024,11:00:00,5.307,V ugm-3 (Ref.eq)
5/4/2024,12:00:00,4.693,V ugm-3 (Ref.eq)
5/4/2024,13:00:00,4.882,V ugm-3 (Ref.eq)
5/4/2024,14:00:00,5.778,V ugm-3 (Ref.eq)
5/4/2024,15:00:00,7.123,V ugm-3 (Ref.eq)
5/4/2024,16:00:00,7.005,V ugm-3 (Ref.eq)
5/4/2024,17:00:00,7.524,V ugm-3 (Ref.eq)
5/4/2024,18:00:00,7.877,V ugm-3 (Ref.eq)
5/4/2024,19:00:00,8.632,V ugm-3 (Ref.eq)
5/4/2024,20:00:00,11.604,V ugm-3 (Ref.eq)
5/4/2024,21:00:00,8.939,V ugm-3 (Ref.eq)
5/4/2024,22:00:00,9.528,V ugm-3 (Ref.eq)
5/4/2024,23:00:00,10.542,V ugm-3 (Ref.eq)
5/4/2024,24:00:00,6.816,V ugm-3 (Ref.eq)
6/4/2024,1:00:00,5.802,V ugm-3 (Ref.eq)
6/4/2024,2:00:00,6.25,V ugm-3 (Ref.eq)
6/4/2024,3:00:00,5.495,V ugm-3 (Ref.eq)
6/4/2024,4:00:00,5.401,V ugm-3 (Ref.eq)
6/4/2024,5:00:00,4.835,V ugm-3 (Ref.eq)
6/4/2024,6:00:00,4.387,V ugm-3 (Ref.eq)
6/4/2024,7:00:00,4.387,V ugm-3 (Ref.eq)
6/4/2024,8:00:00,4.882,V ugm-3 (Ref.eq)
6/4/2024,9:00:00,5.92,V ugm-3 (Ref.eq)
6/4/2024,10:00:00,6.84,V ugm-3 (Ref.eq)
6/4/2024,11:00:00,6.722,V ugm-3 (Ref.eq)
6/4/2024,12:00:00,5.896,V ugm-3 (Ref.eq)
6/4/2024,13:00:00,5.495,V ugm-3 (Ref.eq)
6/4/2024,14:00:00,4.575,V ugm-3 (Ref.eq)
6/4/2024,15:00:00,4.528,V ugm-3 (Ref.eq)
6/4/2024,16:00:00,4.764,V ugm-3 (Ref.eq)
6/4/2024,17:00:00,5.731,V ugm-3 (Ref.eq)
6/4/2024,18:00:00,5.778,V ugm-3 (Ref.eq)
6/4/2024,19:00:00,6.745,V ugm-3 (Ref.eq)
6/4/2024,20:00:00,7.783,V ugm-3 (Ref.eq)
6/4/2024,21:00:00,6.061,V ugm-3 (Ref.eq)
6/4/2024,22:00:00,1.392,V ugm-3 (Ref.eq)
6/4/2024,23:00:00,0.896,V ugm-3 (Ref.eq)
6/4/2024,24:00:00,2.382,V ugm-3 (Ref.eq)
7/4/2024,1:00:00,3.443,V ugm-3 (Ref.eq)
7/4/2024,2:00:00,2.359,V ugm-3 (Ref.eq)
7/4/2024,3:00:00,2.925,V ugm-3 (Ref.eq)
7/4/2024,4:00:00,4.269,V ugm-3 (Ref.eq)
7/4/2024,5:00:00,5.566,V ugm-3 (Ref.eq)
7/4/2024,6:00:00,6.792,V ugm-3 (Ref.eq)
7/4/2024,7:00:00,7.052,V ugm-3 (Ref.eq)
7/4/2024,8:00:00,6.392,V ugm-3 (Ref.eq)
7/4/2024,9:00:00,3.42,V ugm-3 (Ref.eq)
7/4/2024,10:00:00,5.896,V ugm-3 (Ref.eq)
7/4/2024,11:00:00,4.316,V ugm-3 (Ref.eq)
7/4/2024,12:00:00,5.495,V ugm-3 (Ref.eq)
7/4/2024,13:00:00,5.33,V ugm-3 (Ref.eq)
7/4/2024,14:00:00,4.127,V ugm-3 (Ref.eq)
7/4/2024,15:00:00,2.476,V ugm-3 (Ref.eq)
7/4/2024,16:00:00,3.137,V ugm-3 (Ref.eq)
