time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°)
2024-03-19T18:00,13.4,59,0,1003.9,5.9,317
2024-03-19T19:00,12.4,66,0,1004.5,3.1,21
2024-03-19T20:00,11.7,71,0,1004.9,2.7,67
2024-03-19T21:00,11.5,73,0,1005.1,3.3,49
2024-03-19T22:00,10.9,78,0.4,1005.3,3.6,360
2024-03-19T23:00,10.6,82,0.4,1005.1,2.9,360
2024-03-20T00:00,9.9,86,0,1005.6,3.9,22
2024-03-20T01:00,9.5,89,1.1,1005.1,1.1,288
2024-03-20T02:00,9.4,91,0.4,1004.8,1.8,180
2024-03-20T03:00,9.1,93,0.4,1004.5,0.5,45
2024-03-20T04:00,9.3,93,0.5,1004.3,1,135
2024-03-20T05:00,9.3,94,0.4,1004,1.1,72
2024-03-20T06:00,9.7,94,0.4,1004.4,2.4,153
2024-03-20T07:00,10.3,92,0,1004,2.2,189
2024-03-20T08:00,10.7,91,0,1004.4,2.9,173
2024-03-20T09:00,11.6,85,0.1,1005.5,6.6,209
2024-03-20T10:00,11.8,85,0.8,1005.6,7.8,202
2024-03-20T11:00,12.2,85,1.6,1005.8,7.4,209
2024-03-20T12:00,13.1,79,1,1005.9,11.2,228
2024-03-20T13:00,12,82,0.6,1006.6,10.2,328
2024-03-20T14:00,10.9,82,0.7,1007,6.5,360
2024-03-20T15:00,11.7,80,0.8,1007.8,9.5,323
2024-03-20T16:00,11.5,80,0,1008.5,8,342
2024-03-20T17:00,11.4,72,0.3,1008.9,8.8,325
2024-03-20T18:00,9.6,89,0,1009.9,6.5,19
2024-03-20T19:00,9.1,88,0,1010.6,5.4,340
2024-03-20T20:00,8.9,87,0,1011.4,2.5,315
2024-03-20T21:00,8.4,90,0,1011.7,3.4,342
2024-03-20T22:00,8.3,90,0,1012.4,4.4,351
2024-03-20T23:00,7.5,90,0,1013.3,8.3,360
2024-03-21T00:00,7.1,92,0,1013.1,4.5,14
2024-03-21T01:00,6.7,92,0,1013.1,0.7,360
2024-03-21T02:00,6.8,92,0,1013.4,4.4,145
2024-03-21T03:00,6.6,92,0,1012.5,5.4,138
2024-03-21T04:00,6.5,94,0,1012.9,6.7,164
2024-03-21T05:00,7,93,0,1012.6,7,168
2024-03-21T06:00,7.9,91,0,1012.9,9.6,193
2024-03-21T07:00,8.2,89,0,1012.2,12.4,210
2024-03-21T08:00,8.4,84,0,1012.1,12.2,204
2024-03-21T09:00,8.5,80,0,1012,11.8,203
2024-03-21T10:00,9.3,76,0,1011.9,13.3,213
2024-03-21T11:00,10.2,70,0,1012,15.2,216
2024-03-21T12:00,10.3,67,0,1011.2,13,219
2024-03-21T13:00,10.4,61,0,1010.8,14.3,214
2024-03-21T14:00,10.6,59,0,1010.4,16.1,219
2024-03-21T15:00,11.5,60,0,1008.9,16.4,218
2024-03-21T16:00,11.8,59,0,1009,16,224
2024-03-21T17:00,11.5,64,0,1008.6,15.3,225
2024-03-21T18:00,11.5,64,0,1008.2,14.5,226
2024-03-21T19:00,10.8,69,0,1008,13.8,219
2024-03-21T20:00,10.5,74,0,1007.8,13,219
2024-03-21T21:00,10.6,77,0,1007,16.4,232
2024-03-21T22:00,10.4,80,0,1007,16.6,222
2024-03-21T23:00,10.1,84,0,1006.8,15.3,219
2024-03-22T00:00,10.3,86,0,1006.1,14.2,216
2024-03-22T01:00,10.7,86,0,1005.9,13.5,228
2024-03-22T02:00,10.9,85,0,1005.5,14.6,260
2024-03-22T03:00,10.2,78,0.1,1005.5,12.8,286
2024-03-22T04:00,8.8,77,0.6,1005.5,9.8,278
2024-03-22T05:00,8.6,77,0.1,1005.5,8.5,282
2024-03-22T06:00,7.9,76,0,1005.5,8.6,270
2024-03-22T07:00,7.7,75,0,1005.5,9.7,272
2024-03-22T08:00,8.3,71,0,1005.8,12.4,280
2024-03-22T09:00,9.3,63,0,1006.8,16.5,281
2024-03-22T10:00,9.8,58,0,1006.3,17.7,283
2024-03-22T11:00,10,53,0,1006.3,18.4,281
2024-03-22T12:00,10.6,49,0,1005.4,18.2,279
2024-03-22T13:00,11,46,0,1004.9,19.8,282
2024-03-22T14:00,10.8,47,0,1004.8,21.4,283
2024-03-22T15:00,10,48,0,1004.6,20.2,281
2024-03-22T16:00,9.6,50,0,1003.8,20.1,279
2024-03-22T17:00,9.2,53,0,1003.7,18.4,274
2024-03-22T18:00,8.3,55,0,1003.7,17.3,265
2024-03-22T19:00,7.2,64,0,1003,15.4,259
2024-03-22T20:00,6.5,72,0,1002.7,18.1,263
2024-03-22T21:00,6.1,73,0,1003.2,17.1,262
2024-03-22T22:00,5.9,74,0,1002.4,15,259
2024-03-22T23:00,5.9,75,0,1001.8,16.4,261
2024-03-23T00:00,5.4,74,0,1001.5,18.2,261
2024-03-23T01:00,5.2,74,0,1000.8,19.8,268
2024-03-23T02:00,4.9,75,0,1000.2,19.1,268
2024-03-23T03:00,5,77,0,999.7,16.3,264
2024-03-23T04:00,4.9,73,0,999.3,19.4,269
2024-03-23T05:00,4.8,74,0,998.9,19.9,266
2024-03-23T06:00,4.6,75,0,997.8,20,263
2024-03-23T07:00,4.7,76,0,997.7,18.3,260
2024-03-23T08:00,4.9,75,0,997.4,18.9,261
2024-03-23T09:00,5.5,70,0,997.2,22,265
2024-03-23T10:00,6.1,69,0,996.5,21.8,262
2024-03-23T11:00,7.2,59,0,996.6,24.3,276
2024-03-23T12:00,7.7,56,0,996.9,24.7,278
2024-03-23T13:00,8.5,50,0,995.5,26.1,281
2024-03-23T14:00,8.7,52,0.1,995.2,25.6,281
2024-03-23T15:00,7.9,57,0,994.6,32,278
2024-03-23T16:00,7.8,62,0,994.4,31.4,283
2024-03-23T17:00,7.4,70,0.3,994.8,27,279
2024-03-23T18:00,6.2,76,0.1,994.5,18.5,262
2024-03-23T19:00,6.5,75,0,994.7,20.8,280
2024-03-23T20:00,6.6,77,0,994.7,20.5,280
2024-03-23T21:00,6.6,74,0,994.8,23.5,281
2024-03-23T22:00,6.4,76,0,995.2,22.5,283
2024-03-23T23:00,6.3,75,0,995.1,24.4,286
2024-03-24T00:00,6.2,73,0,995.8,23.9,293
2024-03-24T01:00,5.8,73,0,995.2,23.7,292
2024-03-24T02:00,5.6,73,0,995.4,25.3,293
2024-03-24T03:00,5.4,73,0,994.7,22.1,296
2024-03-24T04:00,5.4,74,0,995.1,21.8,292
2024-03-24T05:00,5.4,74,0,995.5,22.8,291
2024-03-24T06:00,5.6,74,0,997.1,22.1,294
2024-03-24T07:00,5.9,71,0,996.9,22.2,297
2024-03-24T08:00,6.7,66,0,997.5,21.4,295
2024-03-24T09:00,8.2,60,0,998.1,21.7,299
2024-03-24T10:00,9.2,55,0,999,21.3,307
2024-03-24T11:00,9.9,50,0,998.7,20.4,316
2024-03-24T12:00,10.6,45,0,998.8,17.1,319
2024-03-24T13:00,10.7,45,0,998.2,16.6,309
2024-03-24T14:00,11.3,43,0,998.5,16.1,304
2024-03-24T15:00,11.1,43,0,998.5,13.7,305
2024-03-24T16:00,11.1,44,0,998.1,13.9,287
2024-03-24T17:00,10.5,47,0,998,13.9,280
2024-03-24T18:00,9.5,55,0,998.2,12.3,277
2024-03-24T19:00,8.1,64,0,998.1,9.7,272
2024-03-24T20:00,7.2,70,0,997.9,5.8,263
2024-03-24T21:00,6.4,74,0,997.5,2.9,90
2024-03-24T22:00,4.9,84,0,996.8,2.5,188
2024-03-24T23:00,4,90,0,996.4,1.8,217
2024-03-25T00:00,3.9,90,0,995.6,3.1,234
2024-03-25T01:00,3.7,92,0,994.9,2.3,219
2024-03-25T02:00,4,91,0,994.4,1.4,180
2024-03-25T03:00,4.6,88,0,994.3,2.2,180
2024-03-25T04:00,5,85,0,992.7,1.8,101
2024-03-25T05:00,5.2,84,0,992.2,3.6,135
2024-03-25T06:00,5.3,85,0,991.4,5.7,145
2024-03-25T07:00,5.5,85,0,990.5,6.2,144
2024-03-25T08:00,6,84,0.1,990.1,8.2,142
2024-03-25T09:00,6.2,86,0.6,990.2,10.9,136
2024-03-25T10:00,6.7,83,0.8,990.1,12.9,150
2024-03-25T11:00,7.2,82,0.6,989.3,13.6,148
2024-03-25T12:00,8,81,0.3,989.2,12.5,147
2024-03-25T13:00,8.6,77,0.1,987.9,13.3,147
2024-03-25T14:00,9.1,72,0,987.1,14.7,155
2024-03-25T15:00,9.6,72,0,986.3,12.6,143
2024-03-25T16:00,9.9,66,0,986.1,12.2,156
2024-03-25T17:00,9.4,69,0,985.7,10.6,145
2024-03-25T18:00,8.9,74,0,985.5,6.6,135
2024-03-25T19:00,8.4,75,0,985.2,5.4,132
2024-03-25T20:00,8,77,0,985.4,7.1,131
2024-03-25T21:00,7.6,84,0.3,985.6,6.6,119
2024-03-25T22:00,7.3,83,0.4,985.5,7.7,127
2024-03-25T23:00,7,78,0,985.4,5.5,122
2024-03-26T00:00,6.7,75,0,984.4,2.3,141
2024-03-26T01:00,6.2,80,0,984,3.1,54
2024-03-26T02:00,5.8,87,0,983.2,3.9,34
2024-03-26T03:00,5.8,88,0,983.3,3.1,21
2024-03-26T04:00,5.6,89,0,982.1,3.2,360
2024-03-26T05:00,5.6,90,0,981.7,3.8,17
2024-03-26T06:00,5.4,92,0,981.8,4,350
2024-03-26T07:00,5.4,93,0,980.9,3.7,331
2024-03-26T08:00,5.9,90,0,980.7,5.1,4
2024-03-26T09:00,7,85,0,980.2,6.7,16
2024-03-26T10:00,7.9,81,0,980.3,7.4,29
2024-03-26T11:00,9.1,76,0,979.6,7.9,47
2024-03-26T12:00,10.3,67,0,978,9.5,53
2024-03-26T13:00,11.4,61,0,977.9,10.2,67
2024-03-26T14:00,12.4,51,0,976.9,9,85
2024-03-26T15:00,12.3,51,0,975.9,10.1,90
2024-03-26T16:00,12.2,51,0,975,10.9,84
2024-03-26T17:00,11.1,59,0,974.5,13.4,70
2024-03-26T18:00,10.1,60,0,974.4,13.2,64
2024-03-26T19:00,8.6,66,0,974.3,12.8,58
2024-03-26T20:00,7.5,78,0.5,973.8,11.6,54
2024-03-26T21:00,6.7,83,1,973.2,11.5,41
2024-03-26T22:00,6.4,85,0.2,972.9,12.5,39
2024-03-26T23:00,6.1,88,0.4,971.9,11,52
2024-03-27T00:00,6,90,0.6,971.3,8.1,45
2024-03-27T01:00,5.9,92,1.6,969.7,9.6,34
2024-03-27T02:00,5.8,82,2.1,968.7,7.1,75
2024-03-27T03:00,5.4,83,0.7,969.6,3.4,342
2024-03-27T04:00,5.2,86,0.1,967.8,2,315
2024-03-27T05:00,5.1,86,0,967.9,4.2,149
2024-03-27T06:00,5.1,89,0,966.8,6.5,180
2024-03-27T07:00,5.4,87,0,966.3,9,157
2024-03-27T08:00,6.8,83,0,966.4,11.2,182
2024-03-27T09:00,7.9,73,0,967.8,15.8,180
2024-03-27T10:00,9.1,64,0,967,18.5,172
2024-03-27T11:00,9.9,57,0,967,23.3,171
2024-03-27T12:00,9.7,67,0,966.3,20.8,166
2024-03-27T13:00,9.4,70,0.4,966.6,21,167
2024-03-27T14:00,8.6,66,0.4,966.7,20.6,184
2024-03-27T15:00,9.2,58,0,966.5,18,180
2024-03-27T16:00,9.9,52,0,966.7,18.1,187
2024-03-27T17:00,9.1,59,0,967.4,18.4,179
2024-03-27T18:00,7.2,76,0,967.4,15.6,161
2024-03-27T19:00,6.8,78,0,968.5,13.6,169
2024-03-27T20:00,6.1,79,0,968.6,12.2,161
2024-03-27T21:00,5.4,82,0,969,10,142
2024-03-27T22:00,5.1,86,0,968.9,7.2,143
2024-03-27T23:00,4.5,90,0,968.2,5.4,110
2024-03-28T00:00,4,90,0,966.7,7,69
2024-03-28T01:00,3.9,88,0,966.1,9.1,83
2024-03-28T02:00,4.1,92,0,965.5,8.6,92
2024-03-28T03:00,5,95,0,964.9,13.4,98
2024-03-28T04:00,5.6,92,0,963.1,17.4,108
2024-03-28T05:00,6.1,90,0.2,962.6,18.3,110
2024-03-28T06:00,6.1,88,1.3,961.3,22.4,127
2024-03-28T07:00,6.3,85,0.3,961.7,18.9,156
2024-03-28T08:00,5.7,75,0,963.4,20,194
2024-03-28T09:00,6.6,69,0,964.8,19.2,203
2024-03-28T10:00,7.5,65,0,965.7,18.1,185
2024-03-28T11:00,8.5,55,0,966,19.4,170
2024-03-28T12:00,9.6,55,0,965.5,19.6,154
2024-03-28T13:00,10.5,51,0,964.1,19.8,151
2024-03-28T14:00,9.2,65,0.4,963.6,22.4,143
2024-03-28T15:00,7.8,71,1.3,963.9,23.9,146
2024-03-28T16:00,7.6,74,0,962.6,25.3,152
2024-03-28T17:00,7.8,82,0.3,962,18.1,137
2024-03-28T18:00,8.3,84,0.5,961.4,17.7,147
2024-03-28T19:00,8,88,2.5,960.1,13.7,153
2024-03-28T20:00,8.1,82,1.2,960.5,17.3,181
2024-03-28T21:00,7.6,86,0,961.8,15.3,188
2024-03-28T22:00,7.7,85,0,962.4,15.4,196
2024-03-28T23:00,8,81,0,964,18.6,224
2024-03-29T00:00,7.3,77,0,965.9,21.5,247
2024-03-29T01:00,6.4,74,0,967.6,19.2,240
2024-03-29T02:00,5.6,80,0,969,14,209
2024-03-29T03:00,5.6,83,0,969.4,14.8,214
2024-03-29T04:00,5.1,85,0,970.3,10.7,192
2024-03-29T05:00,4.5,89,0,971,10.1,197
2024-03-29T06:00,4.3,91,0,971.3,9.1,187
2024-03-29T07:00,4.7,91,0,970.9,7.6,175
2024-03-29T08:00,6.3,86,0,971.5,14.5,186
2024-03-29T09:00,7.6,80,0,971.8,16.9,182
2024-03-29T10:00,8.8,74,0,972.5,18.3,190
2024-03-29T11:00,10.3,70,0,972.6,17.3,192
2024-03-29T12:00,11.6,61,0,972.8,17.6,203
2024-03-29T13:00,12.2,56,0,972.5,19.2,197
2024-03-29T14:00,12.8,50,0,973,21.7,199
2024-03-29T15:00,12.5,57,0,973.2,21.7,192
2024-03-29T16:00,11.1,71,0.1,973.7,22.3,201
2024-03-29T17:00,10.6,73,0.1,974,18,196
2024-03-29T18:00,9.7,75,0,975.1,17.7,193
2024-03-29T19:00,8.8,79,0,975.6,12.6,193
2024-03-29T20:00,8.2,80,0,976.4,15.5,193
2024-03-29T21:00,7.8,82,0,977.1,15.2,194
2024-03-29T22:00,7.4,84,0,978.5,14.3,190
2024-03-29T23:00,7.1,85,0,979.1,13.1,189
2024-03-30T00:00,6.8,87,0,979.3,9.7,180
2024-03-30T01:00,6.4,91,0,980,8.3,182
2024-03-30T02:00,6.1,91,0,980.3,7.6,180
2024-03-30T03:00,5.8,91,0,980.9,7.6,185
2024-03-30T04:00,5.7,91,0,980.9,8,188
2024-03-30T05:00,5.6,90,0,981.2,10.4,200
2024-03-30T06:00,5.5,90,0,981.2,10.4,200
2024-03-30T07:00,5.7,88,0,981.8,12.1,210
2024-03-30T08:00,6.7,81,0,982.1,11.3,207
2024-03-30T09:00,8.1,72,0,983,10.1,178
2024-03-30T10:00,9.7,61,0,983.1,11.8,203
2024-03-30T11:00,10.7,53,0,983.4,12.2,208
2024-03-30T12:00,12,47,0,983.8,13.8,200
2024-03-30T13:00,12.3,47,0,983.3,13.4,194
2024-03-30T14:00,12.5,47,0,983.7,13.5,196
2024-03-30T15:00,13,46,0,983.7,12.4,190
2024-03-30T16:00,13.3,45,0,984,10.9,186
2024-03-30T17:00,13,50,0,984.5,8.1,159
2024-03-30T18:00,12.2,51,0,984.6,5.9,169
2024-03-30T19:00,11.3,57,0,985.8,3.8,139
2024-03-30T20:00,10.3,64,0,985.9,2.6,146
2024-03-30T21:00,8.7,73,0,985.9,1.8,191
2024-03-30T22:00,7.4,80,0,986.1,2,225
2024-03-30T23:00,6.6,82,0,986.3,0.7,180
2024-03-31T00:00,6.1,85,0,986.5,1.9,112
2024-03-31T01:00,5.4,89,0,986.9,2.2,81
2024-03-31T02:00,4.8,92,0,986.9,1.8,360
2024-03-31T03:00,4.6,94,0,986.8,3,346
2024-03-31T04:00,4,98,0,986.8,2.5,360
2024-03-31T05:00,3.2,100,0,986.9,1.4,360
2024-03-31T06:00,3.4,100,0,986.4,2.2,351
2024-03-31T07:00,3.9,100,0,986.7,3.5,336
2024-03-31T08:00,5.3,94,0,987.5,6.2,54
2024-03-31T09:00,6.4,87,0,986.9,10.6,72
2024-03-31T10:00,7.9,78,0,987.1,12.6,93
2024-03-31T11:00,10,69,0,986.6,12.9,77
2024-03-31T12:00,11.5,60,0,985.6,18.4,92
2024-03-31T13:00,11.3,63,0,985.2,18.4,90
2024-03-31T14:00,10.5,68,0,984.8,18.1,83
2024-03-31T15:00,9.5,75,0,985.1,17.2,70
2024-03-31T16:00,8.9,77,0,984.7,15.8,66
2024-03-31T17:00,8.1,79,0,984.5,17.2,70
2024-03-31T18:00,7.2,86,0,984.6,16.6,66
2024-03-31T19:00,6.6,88,0,984,14.8,49
2024-03-31T20:00,6.3,90,0,984.3,13,42
2024-03-31T21:00,6.2,91,0,984.2,12.6,31
2024-03-31T22:00,6.2,93,0,983.6,11.8,38
2024-03-31T23:00,6.3,94,0,983,13.3,33
2024-04-01T00:00,6.5,91,0.9,982.3,10.5,22
2024-04-01T01:00,6.5,94,0,981.7,11.5,14
2024-04-01T02:00,6.5,93,0.7,981.6,10.3,29
2024-04-01T03:00,6.4,92,1.9,980.9,11.1,29
2024-04-01T04:00,6.5,93,0.7,981.3,7.8,22
2024-04-01T05:00,6.4,95,2.9,981.1,6.4,16
2024-04-01T06:00,6.4,94,1.3,980.9,8,5
2024-04-01T07:00,6.5,91,0.3,981.1,8.4,7
2024-04-01T08:00,6.7,91,0.1,981.4,6.9,351
2024-04-01T09:00,7.1,89,0,982,7.9,16
2024-04-01T10:00,7.5,84,0,982.5,7.3,11
2024-04-01T11:00,7.7,85,0,982.5,7.9,24
2024-04-01T12:00,8,82,0.7,983,5.8,338
2024-04-01T13:00,9.2,73,0,983,1.6,207
2024-04-01T14:00,10.4,68,0,982.8,9.6,193
2024-04-01T15:00,10.9,63,0,983,9.7,202
2024-04-01T16:00,11.4,64,0.1,982.9,8.8,192
2024-04-01T17:00,11.3,65,0,983.1,11.6,206
2024-04-01T18:00,10.6,69,0,982.8,8.2,229
2024-04-01T19:00,9.4,78,0.1,984.7,6.8,198
2024-04-01T20:00,8.6,86,1.4,984.9,4.5,209
2024-04-01T21:00,8,85,0,985.2,3.2,180
2024-04-01T22:00,6.9,90,0,985.4,3.8,197
2024-04-01T23:00,6.1,93,0,985.3,3.3,193
2024-04-02T00:00,5.8,93,0,985.5,4.2,211
2024-04-02T01:00,5.5,94,0,985.6,2.7,203
2024-04-02T02:00,5.1,95,0,986.4,2.3,198
2024-04-02T03:00,4.8,97,0,986.6,2.9,210
2024-04-02T04:00,4.7,97,0,986.9,2.1,239
2024-04-02T05:00,4.5,98,0,987.4,3.2,243
2024-04-02T06:00,5.3,96,0,988.1,2.5,225
2024-04-02T07:00,5.9,94,0,988.6,1.5,166
2024-04-02T08:00,7.7,89,0,989.5,0.8,153
2024-04-02T09:00,10.4,72,0,990.3,6.6,283
2024-04-02T10:00,11.5,63,0,990.9,9.5,259
2024-04-02T11:00,12.3,58,0,991,11.6,254
2024-04-02T12:00,12.1,60,0,991.2,11.8,243
2024-04-02T13:00,12.4,56,0,991.4,12.3,232
2024-04-02T14:00,12.8,55,0,991.3,11.8,218
2024-04-02T15:00,12.8,54,0,991.4,12.7,209
2024-04-02T16:00,12.7,57,0,991,9.5,189
2024-04-02T17:00,12.6,57,0,990.5,10.2,170
2024-04-02T18:00,11.9,60,0,990.4,5.8,150
2024-04-02T19:00,11,68,0,990.3,7,145
2024-04-02T20:00,10,79,0.9,990.4,6.6,151
2024-04-02T21:00,9.5,85,1.1,990.6,7.4,141
2024-04-02T22:00,9.1,87,0.1,988.9,8.2,113
2024-04-02T23:00,8.7,89,0.8,988,10.7,110
2024-04-03T00:00,8.6,91,1.1,987.4,10.5,121
2024-04-03T01:00,8.5,92,0,987.4,10,128
2024-04-03T02:00,8.4,95,0.6,986.5,6,107
2024-04-03T03:00,8.7,97,0.8,985.5,8.4,133
2024-04-03T04:00,9.3,95,0.3,985.2,8.7,138
2024-04-03T05:00,9.7,95,0,984.5,10.4,160
2024-04-03T06:00,10.1,94,0,983.6,9.2,154
2024-04-03T07:00,10.7,88,0,982.6,12.3,183
2024-04-03T08:00,11.1,86,0,982.8,12.6,182
2024-04-03T09:00,11.1,83,0.2,983.3,11.3,187
2024-04-03T10:00,12.2,71,0,983.6,14.4,202
2024-04-03T11:00,11.3,82,0.1,983.5,11.8,200
2024-04-03T12:00,12.6,74,0.8,982.6,13.7,210
2024-04-03T13:00,12.6,77,1.2,983.6,12.3,220
2024-04-03T14:00,12.1,77,0,984.4,18.2,243
2024-04-03T15:00,11.6,74,0,985.4,26.6,257
2024-04-03T16:00,11,73,0,986.4,23,260
2024-04-03T17:00,10.3,72,0,987,23.3,262
2024-04-03T18:00,9.2,71,0,987.1,29.9,260
2024-04-03T19:00,8.6,74,0,988.1,28.1,254
2024-04-03T20:00,8.3,77,0,989.1,26.3,248
2024-04-03T21:00,8.1,79,0,989.8,20.1,243
2024-04-03T22:00,7.9,82,0,989.7,15.1,237
2024-04-03T23:00,7.7,85,0,989.5,10.2,222
2024-04-04T00:00,7.8,84,0,988.3,9.6,214
2024-04-04T01:00,7.6,86,0.4,988.4,8.4,205
2024-04-04T02:00,7.6,89,0.4,988.1,6.3,193
2024-04-04T03:00,7.4,91,0.4,987.1,5.8,187
2024-04-04T04:00,7.4,91,1.4,986.9,3.2,207
2024-04-04T05:00,7.3,90,1.5,987,3.3,186
2024-04-04T06:00,7.5,84,0.4,987.7,4.1,218
2024-04-04T07:00,7.5,89,1.1,987.3,6.1,3
2024-04-04T08:00,6.8,87,0,988.1,9.4,356
2024-04-04T09:00,6.9,86,0,989.6,8,5
2024-04-04T10:00,7.3,82,0,990.1,6.5,3
2024-04-04T11:00,7.8,80,0,991,4.7,23
2024-04-04T12:00,7.9,81,0,991.2,2.6,74
2024-04-04T13:00,8.5,79,0,991.5,3.4,58
2024-04-04T14:00,10,74,0,991,5.7,145
2024-04-04T15:00,10.2,70,0,991.3,8.1,103
2024-04-04T16:00,10.6,70,0,991.3,7.1,131
2024-04-04T17:00,9.9,79,0,990.9,10,116
2024-04-04T18:00,9.3,84,0.1,992.4,6.6,61
2024-04-04T19:00,8.9,89,2,992.2,3.3,283
2024-04-04T20:00,8.6,93,1.3,992.2,5.5,58
2024-04-04T21:00,8.1,96,1.7,993,3.9,56
2024-04-04T22:00,8.2,98,1.4,991.3,3.3,77
2024-04-04T23:00,8.7,98,1.5,990.1,3.2,117
2024-04-05T00:00,8.9,98,1.8,989.2,3.8,131
2024-04-05T01:00,10.5,93,1.4,988.4,13.6,169
2024-04-05T02:00,11.2,90,1.4,987.3,16.9,179
2024-04-05T03:00,12,83,0.6,986.4,20.8,190
2024-04-05T04:00,12.3,78,0.1,985.4,24.7,199
2024-04-05T05:00,12.2,81,0,984.9,20.6,199
2024-04-05T06:00,11.9,82,0,984.7,18,196
2024-04-05T07:00,11.8,85,1.1,984.3,17.4,198
2024-04-05T08:00,12,84,0.4,985.3,16.6,207
2024-04-05T09:00,13.6,70,0,986.1,26.5,227
2024-04-05T10:00,14.4,65,0,985.9,28,225
2024-04-05T11:00,15.2,61,0,986.9,24.9,225
2024-04-05T12:00,16.3,55,0,987.3,27.5,222
2024-04-05T13:00,16.8,54,0,987.7,29.8,223
2024-04-05T14:00,17,55,0,987.7,27.5,222
2024-04-05T15:00,16.5,55,0,988.5,32.6,222
2024-04-05T16:00,16.2,57,0,989.1,29.6,221
2024-04-05T17:00,15.3,62,0,989.2,23.6,218
2024-04-05T18:00,14.1,63,0,990.4,21.6,206
2024-04-05T19:00,13.1,71,0,991.1,17.6,195
2024-04-05T20:00,12.6,78,0,991.6,13.7,180
2024-04-05T21:00,12.6,79,0,991.5,14.6,190
2024-04-05T22:00,12.1,82,0.6,992,15.5,185
2024-04-05T23:00,11.8,85,0.4,991.8,14.9,172
2024-04-06T00:00,11.6,84,0.3,991.2,17.9,171
2024-04-06T01:00,11.5,86,0.7,990.7,18.7,169
2024-04-06T02:00,11.6,87,1.3,990.3,19.1,168
2024-04-06T03:00,12,90,0.7,989.4,17.3,168
2024-04-06T04:00,12.1,89,0,989.1,16.8,171
2024-04-06T05:00,12.2,89,0,987.7,12.7,173
2024-04-06T06:00,12.3,86,0,985.4,10.3,168
2024-04-06T07:00,12.9,80,0,984.6,14.3,170
2024-04-06T08:00,14.2,75,0,984.9,19.3,171
2024-04-06T09:00,15.5,71,0,984.9,24.9,178
2024-04-06T10:00,16.7,67,0,984,24.5,177
2024-04-06T11:00,18.3,60,0,984.3,31.7,201
2024-04-06T12:00,18.6,58,0,983.8,29,200
2024-04-06T13:00,17.8,56,0,984.4,30.9,205
2024-04-06T14:00,17.6,56,0,985,31.3,204
2024-04-06T15:00,17,55,0,985.3,33.8,208
2024-04-06T16:00,16.6,57,0,985.5,33,207
2024-04-06T17:00,15.8,61,0,985.4,30.6,205
2024-04-06T18:00,14.8,65,0,985,28.9,190
2024-04-06T19:00,13.8,70,0,985.9,27.9,186
2024-04-06T20:00,13.4,73,0,985.7,27.1,184
2024-04-06T21:00,13,75,0,985.1,29.3,186
2024-04-06T22:00,12.7,77,0.1,985.4,30.2,203
2024-04-06T23:00,11.9,73,0,985.8,27.5,207
2024-04-07T00:00,11,72,0,985.9,27.7,208
2024-04-07T01:00,10.6,70,0,986.8,29,208
2024-04-07T02:00,10.2,70,0,988.4,27.2,209
2024-04-07T03:00,9.9,71,0,988.6,24.6,205
2024-04-07T04:00,9.6,72,0,988.9,25.7,202
2024-04-07T05:00,9.4,71,0,989.4,25.4,198
2024-04-07T06:00,9.7,74,0,988.4,26.7,190
2024-04-07T07:00,10.3,73,0,988.9,29.3,194
2024-04-07T08:00,10.9,72,0,989.5,30,200
2024-04-07T09:00,12.2,66,0,990.2,35.8,212
2024-04-07T10:00,13.2,61,0,990.8,35.7,215
2024-04-07T11:00,14.2,56,0,990.9,35.7,214
2024-04-07T12:00,15,53,0,990.8,35.4,211
2024-04-07T13:00,14.2,68,0.1,991.3,29.8,205
2024-04-07T14:00,14,71,0.3,991,28.3,206
2024-04-07T15:00,14.1,65,0.1,990.8,35.3,212
2024-04-07T16:00,13.4,74,0.3,991.3,28.7,210
2024-04-07T17:00,12.5,76,0.9,991.2,27,214
2024-04-07T18:00,12.2,77,0.2,991.1,28.2,208
2024-04-07T19:00,11.9,78,0,991.8,27.5,207
2024-04-07T20:00,11.6,78,0,992.8,27.2,209
2024-04-07T21:00,11.5,82,0,993,24.7,209
2024-04-07T22:00,11.3,82,0,993.5,18.7,203
2024-04-07T23:00,11.1,82,0,993.6,13.9,197
2024-04-08T00:00,11,85,0,994,14.4,193
2024-04-08T01:00,10.7,83,0,993.2,14.1,199
2024-04-08T02:00,10.4,85,0,993.4,13.7,207
2024-04-08T03:00,10.2,89,0,993.1,9.4,184
2024-04-08T04:00,10.3,90,0.3,992.3,10.8,182
2024-04-08T05:00,10.5,90,0.4,992.2,12.6,175
2024-04-08T06:00,10.5,89,0.4,993.4,9.7,178
2024-04-08T07:00,11.2,83,0,993.3,15.6,199
2024-04-08T08:00,11.7,79,0,993.4,17,201
2024-04-08T09:00,12.2,74,0,992.9,14.5,194
2024-04-08T10:00,13.1,69,0,992.5,14.3,192
2024-04-08T11:00,13.6,65,0,992.4,15.2,185
2024-04-08T12:00,13.8,66,0,992.1,14.5,173
2024-04-08T13:00,14.6,59,0,991.8,15.5,180
2024-04-08T14:00,14.9,55,0,991.2,18.1,175
2024-04-08T15:00,13.3,67,0.5,991.4,12.3,177
2024-04-08T16:00,13.1,69,0.2,990.4,4.8,117
